,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
195107,0.033241333779801936,0.027225986253591527,0.0,0.03998964821615841,0.029655884907510675,0.033724869401620894,0.05845756957156869,0.021565777914560585,0.03662118345564541,0.007174203748000453,0.0,0.08406537511766743,0.10741839676727029,0.10282730979947037,0.08038111194681236,0.027809700639267233,0.05845756957156869,0.042101176018635326,0.1027370774511123,0.0,0.07241368050904526,0.038354953876463906,0.057230633454271665,0.09884936404216904,0.07982729985955435,0.0,0.0,0.06466351332572212,0.031789322489407336,0.10426992117579686,0.04955177882924771,0.071389996086673,-0.004309271588098403,0.015578029963318462,0.06606859996970471,0.0,0.07055165595094465,0.038354953876463906,0.048313860278550724,0.09312597798948365,0.07991962317587344,0.05477223584697948,0.024692612590371414,0.025667746748577813,0.06803241039182698,0.03275756423817229,-0.006722545760826811,0.058740495022600085,0.02342351494358811
195108,0.12177505692592086,0.03333805961051041,0.0,0.02761516703297339,0.022641730480824573,0.03613904661587314,0.06419471204199682,0.034498040407567356,0.04802796901058147,0.030238183060609946,0.0,0.029655884907510675,-0.016129381929883644,0.03411152962876782,0.06184740332608023,0.024302292522964817,0.048123275181728174,-0.0028039273327342593,0.09002350264758856,0.0,0.044973365642731196,0.06971261241130035,0.06522578491770732,0.05202302806715181,0.05088321031456982,0.0,0.0,0.12707308256347608,0.08443305597482938,0.04478214277189325,0.028781801425451947,0.06353802080398753,0.05789147841577768,0.03594612677346909,0.05135829227514204,0.0,0.0448777587780855,-0.0021022080918701985,0.07427224437458742,0.04133386349297721,0.02039068964773398,0.033918218203460644,0.04545126290391736,0.024302292522964817,0.04219704869978828,0.020488666427315602,0.035174075007654085,0.06709774353249405,0.034208171329736956
195109,-0.03169708674325456,0.005385472276337888,0.0,-0.008032171697264267,0.015971769509698665,0.05373032242096771,0.13522994926010415,-0.008939841569474296,0.014100124378781626,-0.004008021397538822,0.0,0.0022973590486834584,-0.00040008002133969133,0.019410393519823387,0.01242251999855711,0.0036931718376176067,0.023228126119207243,0.09221448398781106,0.02732329564889041,0.0,0.030432207120201914,0.035174075007654085,0.03072317264284048,0.045260131404864574,0.01705375456582762,0.0,0.0,0.048504409059615054,0.03362818097998406,0.01960652963891835,0.010247316451549499,0.005683816468297709,0.0018981972830802655,-0.002402884616310315,0.009157937784765724,0.0,0.01646372603066503,0.06034222900616176,0.10255658832509215,0.011533235813673085,0.03979746987406606,0.04190940307720956,0.02273948696948934,-0.005314094823768765,0.009157937784765724,0.02547279597303107,-0.027988036540168713,0.022152804641133284,-0.015113637810048184
195110,-0.055407007271738445,-0.015215165806480377,0.0,-0.019182819416773987,-0.012376271068055405,-0.023370986323240202,-0.04856019061537703,-0.0026033858701149278,-0.012173800931708762,-0.025830760034521515,0.0,-0.05245186000242424,-0.032213322364651575,-0.057735050651238365,-0.03087166366708703,-0.04196848482250158,-0.02603601455084144,0.010346292054144267,-0.014809115653708226,0.0,-0.02603601455084144,-0.04363845702982949,-0.023678127354577146,-0.016942720730312024,-0.009949330853668103,0.0,0.0,-0.004008021397538822,-0.006420567802922695,-0.009141657917283387,0.009653257028138346,-0.06774365208651953,-0.002904213147389827,-0.00030004500900199243,-0.020815139713920003,0.0,-0.020304753340364273,-0.06357898164287133,-0.06134363024105197,-0.04363845702982949,-0.05055672361715231,-0.061449962316222594,-0.03448793045867319,-0.004610612557683294,0.009455158770755197,-0.0651787260249944,0.042292912190251365,-0.02470261264037181,-0.06038715001509513
195111,0.014494446150452511,-0.005414632701498842,0.0,-0.010353412079491597,0.0037927982386962624,0.006180859075081099,-0.026857454169882642,0.021370025736192545,0.0018981972830802655,-0.014301784710859645,0.0,-0.030974804299430527,-0.008738065943285299,0.011632084229707696,0.013705647056111967,-0.01663764115302325,-0.006018072325563021,0.006180859075081099,0.0003999200213268913,0.0,0.013607003406216947,0.03777736433402992,0.0007996801705642441,-0.022143364685689858,0.0005998200719675495,0.0,0.0,-0.006420567802922695,0.01852730461388356,-0.007830579115188564,0.01921421892380437,0.04621542379696289,0.007372754329413157,0.028490270399627426,-0.002402884616310315,0.0,-0.0021022080918701985,0.04085399400826612,0.010148331051815136,0.009455158770755197,0.030141156911986808,0.011236631925987768,0.011137744410456021,0.0037927982386962624,0.04755130185822235,-0.03180031254979782,0.05135829227514204,0.01970458327433543,0.017545179215748864
195112,0.06728474680559626,0.009554212804811711,0.0,0.004987541511038968,0.002596625847265914,-0.004409708488700073,-0.021530118550363214,-0.023473356185642127,0.0249852526939086,0.002895803112025468,0.0,0.0008995952428359939,0.03941300235683506,0.04993236874820893,0.013705647056111967,-0.00030004500900199243,0.014297304700824394,-0.009747351454880074,0.0037927982386962624,0.0,0.02955880224154443,0.017741681476157126,0.018036362486098575,0.02615495747685118,-0.00030004500900199243,0.0,0.0,-0.022859294146082558,-0.017553159247589156,0.025570276111530045,0.027809700639267233,0.005783244755727361,-0.002503130218118477,0.0014988761237359487,0.03401487858727762,0.0,0.058174564051072235,0.08901769631765269,0.03604259134692931,0.02107632560191631,0.010148331051815136,0.02039068964773398,-0.007326775386460855,-0.03087166366708703,0.023130417388854466,0.07362213987061371,-0.02010067170700291,0.050217716160617515,0.01960652963891835
195201,-0.02071304159754157,0.003593535510130218,0.0,0.02127213527553977,0.028976108236517188,0.037199440989106304,0.006975613736425138,0.011928570865273812,0.005286004429237438,0.011730922875698699,0.0,0.002995508979798371,0.030626193541760747,0.007769737264360694,0.0031948908965192886,-0.02490763570618478,0.0038924147153438535,0.012126179797840555,0.035367143837291344,0.0,0.009157937784765724,0.017938145131012998,0.010049335853001438,0.03816246109434886,0.012521280553671691,0.0,0.0,0.04200529414503007,0.046119935613553036,0.07045846364856137,0.03207989346341165,0.01980262729617973,0.035656677208034684,-0.005716306996109192,-0.007629027164491163,0.0,-0.028914010164642245,0.014100124378781626,-0.030974804299430527,0.013705647056111967,0.01400151963581361,0.002596625847265914,-0.0031048149534787565,0.0622233431801319,0.01872361399810251,0.015184135325040055,0.02654455522211221,0.037969931251628626,0.02088047757935513
195202,-0.0116678048676821,-0.007125324942588627,0.0,-0.027062919549689073,-0.013389237119016052,-0.0066218763088869695,-0.01379471102218926,-0.01724789340955339,-0.02696018158278308,-0.020917248255388307,0.0,-0.0650719967437148,-0.028605257010334437,-0.0365602553118024,-0.040717833278559004,-0.02870816413674374,-0.008637193395663588,0.011928570865273812,-0.05382280669750666,0.0,-0.013896105192111352,-0.02163230012711384,-0.02163230012711384,-0.03957277511982315,-0.02603601455084144,0.0,0.0,-0.05045154349609822,0.0007996801705642441,-0.028399474521698,-0.0015011261262670914,-0.013693327132002567,-0.04583453634379936,-0.0243951568347216,-0.023473356185642127,0.0,-0.014606152389362114,0.11163081617118545,-0.03853294971678378,-0.029943876373072074,-0.018877055769689184,-0.02778238101245161,-0.02040680977766262,0.028490270399627426,0.019508466388043013,-0.01959064976500415,-0.016942720730312024,-0.012173800931708762,-0.037494204427580405
195203,0.011632084229707696,0.015282623531156982,0.0,-0.005615738785635745,0.008464078412129364,-0.003606495594111744,0.025180298530298326,0.011632084229707696,0.014888612493750559,0.021663639636026355,0.0,0.03275756423817229,-0.0062192998139168326,0.017741681476157126,0.019508466388043013,0.033241333779801936,0.03314459859230209,0.0453557017207972,0.022054990780831313,0.0,0.03333805961051041,0.04821857227047444,0.04516455195437366,0.01439588028373234,0.022054990780831313,0.0,0.0,0.011236631925987768,-0.019794627328179493,0.07862632045518962,0.016758783814954624,0.0008995952428359939,-0.018673265265621256,0.032370380030450646,0.021370025736192545,0.0,0.015676479385007616,-0.05985616715336565,0.024887715507778883,0.022054990780831313,0.060248080345356926,0.003394233068015617,0.018821754240587667,0.035367143837291344,0.034980968895245594,0.06005975642766288,0.0851680123698782,0.015873349156290163,0.01695544064941337
195204,-0.029737818263956432,-0.026652030997426513,0.0,-0.059537712716196275,-0.036871474775904696,-0.04207277642190777,-0.05424501485239577,-0.002904213147389827,-0.055407007271738445,-0.03666398437159147,0.0,-0.05097755476486746,-0.04908520769049141,-0.08240382625481565,-0.04009309356644423,-0.05371728250598787,-0.05276806553865572,-0.05150384286711561,-0.07558598695659507,0.0,-0.045415863530482575,-0.027371196796132015,-0.05635873366938424,-0.06817178010333398,-0.015926150550259255,0.0,0.0,-0.07925968098563209,-0.06581934103729359,-0.08218667098794713,-0.01765493523872071,-0.0365602553118024,-0.03128429003976644,-0.05245186000242424,-0.032626502827094166,0.0,-0.029531802606037858,-0.05192507286491937,-0.09200564579602429,-0.05646453698112658,-0.03366020149263521,-0.04940035029512699,-0.023063939598551693,-0.013896105192111352,0.015381102038302391,-0.007830579115188564,-0.04877016436942931,-0.07731310310267026,-0.015215165806480377
195205,0.03989356366167662,0.006379606964038988,0.0,0.033241333779801936,0.013113639145383204,0.05363554916590934,-0.0769890415281357,0.05126329393754151,-0.010555513939516587,0.014691548742989682,0.0,0.02654455522211221,0.006180859075081099,0.03295110013968598,-0.014707628872274288,0.03864362359220453,0.019312311032372884,0.0055843782939006634,0.023130417388854466,0.0,0.02673929718962151,0.010939940038334263,0.0299470763679521,0.057136191370809115,0.019312311032372884,0.0,0.0,0.017741681476157126,0.02751788603673928,0.03246719013750141,0.031498667059371016,0.004390348301292854,-0.008939841569474296,0.033724869401620894,0.002596625847265914,0.0,0.037681066967688484,-0.009747351454880074,0.014790085472635345,0.0132123314721349,0.03941300235683506,0.021663639636026355,0.029267497680568143,0.018036362486098575,0.034594644764498965,0.03556017539855088,0.02449747160038737,0.03169244673248973,0.015676479385007616
195206,-0.008233804927103542,0.014100124378781626,0.0,0.023716526617316065,0.015381102038302391,0.021859334352893528,0.02693400124008104,-0.017756721589258985,0.023814178099254887,0.027809700639267233,0.0,0.019312311032372884,0.006776984279023669,0.03120792712419322,0.0013990209137074087,0.02829586915484725,0.012817503710614343,0.08791929803788359,0.04631090286325036,0.0,0.023618865598634027,0.04821857227047444,0.028781801425451947,0.08213282953852225,0.032660782239548276,0.0,0.0,0.015676479385007616,0.03816246109434886,0.0437297628613252,0.01577491911536224,0.021565777914560585,0.06466351332572212,0.022152804641133284,0.022250608934819723,0.0,0.04602443831127925,-0.008536331022286335,0.01636535408626423,0.03362818097998406,0.06005975642766288,0.031498667059371016,0.03295110013968598,-0.008032171697264267,0.016857117066422806,0.042772091843869056,0.03816246109434886,0.017839918128331016,-0.002503130218118477
195207,-0.002503130218118477,-0.002904213147389827,0.0,0.045068963367578145,-0.004510155477886019,-0.015926150550259255,-0.0038072383429540663,0.020096701699122397,-0.002503130218118477,0.004987541511038968,0.0,-0.017451393613755858,-0.02378052866540339,-0.006823225348125537,0.03382154847551066,-0.006722545760826811,0.010445257861538604,0.09594634104720902,0.0249852526939086,0.0,0.028198654358678736,0.023716526617316065,0.018134570195482678,0.0004998750416509929,0.014790085472635345,0.0,0.0,0.023228126119207243,-0.021734492146006094,-0.007125324942588627,0.01872361399810251,0.030626193541760747,-0.04982069498395592,0.022152804641133284,0.010742096531902029,0.0,0.001998002662673058,-0.017858518301313193,0.013311014059672416,0.03256399087326258,-0.005113049386823014,-0.0077297980619412685,0.020096701699122397,0.0004998750416509929,0.03343477608623742,0.008662373078652587,0.034787825485664024,0.013014937077494763,0.015282623531156982
195208,-0.013997509643853661,0.014297304700824394,0.0,0.0022973590486834584,0.00876150566857267,0.0358496528936972,0.02586265952572737,-0.004309271588098403,0.012126179797840555,-0.008536331022286335,0.0,-0.007427515828796584,0.0017983819413793973,-0.007629027164491163,0.002796087302001188,0.008563230660487814,0.0010993954433010642,0.015184135325040055,-0.019692633345736045,0.0,-0.0038072383429540663,0.006280237957150456,0.005982071677547469,0.003593535510130218,-0.012578782206860073,0.0,0.0,0.005982071677547469,-0.017451393613755858,-0.0243951568347216,0.02107632560191631,0.006379606964038988,-0.028193734370781983,-0.0010005003335835344,-0.0032051309489483358,0.0,0.019312311032372884,0.004589452333807224,-0.008939841569474296,0.002696361547742533,-0.011870172570487445,-0.007830579115188564,-0.0030045090202987243,0.026836653953559785,-0.00010000500033334732,-0.0015011261262670914,0.10463024907808299,-0.013693327132002567,0.02810143011087478
195209,-0.01379471102218926,-0.02204113087688028,0.0,-0.07343127808588294,-0.0021022080918701985,-0.015519811658036807,0.0064789660977090735,-0.016942720730312024,-0.01247752151111258,-0.0026033858701149278,0.0,0.002995508979798371,-0.029737818263956432,-0.038429026619781856,-0.037909573073220175,-0.037494204427580405,-0.01582455034697146,-0.03707900824142074,-0.03718279112771595,0.0,-0.013389237119016052,0.029073247485707165,-0.0018016219466282088,-0.01582455034697146,-0.01724789340955339,0.0,0.0,-0.011364330079049759,-0.022143364685689858,-0.04583453634379936,0.005982071677547469,0.022543964434894436,-0.03593810680562915,-0.009242581366932545,-0.0015011261262670914,0.0,-0.011263192278710714,-0.007427515828796584,-0.05160913373323024,-0.004108428044543191,-0.0243951568347216,-0.0011006054440330039,-0.011162064706191917,-0.0018016219466282088,0.008067371077758793,0.010742096531902029,0.055813064819212686,-0.011870172570487445,0.020194707285519253
195210,0.026641930946421092,-0.010757656652960208,0.0,-0.020304753340364273,0.019900661706336174,0.001698556635581512,-0.04228139225660614,0.007174203748000453,-0.0002000200026670447,-0.03428093397687417,0.0,-0.002503130218118477,-0.018571385585435342,-0.02378052866540339,-0.017146158834970514,-0.05487866150998945,-0.025830760034521515,-0.010656580188528888,-0.01816397062767118,0.0,-0.01653596864009952,0.003992021269537457,-0.004309271588098403,0.01607018017749446,-0.011870172570487445,0.0,0.0,-0.03438442686183081,-0.013896105192111352,0.003394233068015617,-0.0020020026706730793,0.0,0.032273560550295635,0.0010993954433010642,-0.0288110818541196,0.0,0.007571265496318126,-0.04207277642190777,-0.004912044361020641,-0.017349638335112993,0.0055843782939006634,0.01380428097639708,-0.013389237119016052,-0.030665414310885153,-0.010151351056375355,-0.012781334364733152,-0.027576767770234493,-0.03915671520119391,-0.03479850554269554
195211,0.05864619543273343,0.03979746987406606,0.0,0.07445791091800973,0.06250520535139711,0.04993236874820893,0.0622233431801319,0.055813064819212686,0.03825871211709027,0.05410932564703204,0.0,0.014297304700824394,0.06316257495764005,0.06522578491770732,0.06184740332608023,0.043346804503365866,0.06541313854823212,0.030820142339886364,0.06840603266406037,0.0,0.06363186024477352,0.07092433833669858,0.07008560756668776,0.04716980447638993,0.062880898039201,0.0,0.0,0.03440142671733232,0.03816246109434886,0.020684591192832603,0.04898062222162188,0.05609673935187022,0.0009995003330834232,0.022543964434894436,0.046119935613553036,0.0,0.07213459775919909,0.04200529414503007,0.053351175496994536,0.06784554689506724,0.06859279146561167,0.05628581101059189,0.03488440185350188,0.01616858116158369,0.06747171511501275,0.060153922819747144,0.042676274280436396,0.06363186024477352,0.059400343281447464
195212,-0.0944205756194919,0.009157937784765724,0.0,-0.0142003494011414,0.02107632560191631,0.058834785720892555,0.052497568957754044,0.023130417388854466,0.007074913671961985,0.043921187057928086,0.0,0.0013990209137074087,-0.003706861931326512,0.025960101669531624,-0.0009004052431641551,0.04716980447638993,0.012620031356102198,-0.0021022080918701985,0.023521195041345866,0.0,0.013705647056111967,0.01380428097639708,0.023228126119207243,0.02887895955037677,0.012620031356102198,0.0,0.0,0.02439988682353512,0.006081470315867954,0.05600219011528488,0.01852730461388356,0.007571265496318126,-0.015215165806480377,0.02615495747685118,0.02107632560191631,0.0,0.13023847692372928,0.027906953253007866,0.002596625847265914,0.024302292522964817,0.031498667059371016,0.0249852526939086,0.007174203748000453,0.007372754329413157,0.013902905168991434,0.005783244755727361,0.1020149254067297,0.08645288773019906,-0.00040008002133969133
